"site_id","Date","DateTime","Value","Unit","CharacteristicName","USGSPCode","Result_ND","ResultSampleFractionText","BaseflowConditions"
"USGS-011230695",2021-10-18,2021-10-18 15:15:00,0.01,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01210310",2022-06-30,2022-06-30 16:15:00,0.043,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01122610",2020-09-03,2020-09-03 16:15:00,0.1307661,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01161280",2020-10-13,2020-10-13 14:45:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01161280",2020-10-13,2020-10-13 14:45:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01127500",2018-09-12,2018-09-12 18:00:00,0.0319578,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01209500",2020-03-12,2020-03-12 17:30:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",1
"USGS-01209500",2020-03-12,2020-03-12 17:30:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",1
"USGS-012087991",2022-04-25,2022-04-25 17:00:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",1
"USGS-012087991",2022-04-25,2022-04-25 17:00:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",1
"USGS-01174575",1989-05-02,1989-05-02 17:00:00,0.0401103,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01174575",1989-05-02,1989-05-02 17:00:00,0.04,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01125520",2022-06-28,2022-06-28 17:00:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01125520",2022-06-28,2022-06-28 17:00:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01192704",2021-06-02,2021-06-02 15:30:00,0.034,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01198125",2020-06-17,2020-06-17 13:15:00,0.0048915,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",1
"USGS-01198125",2020-06-17,2020-06-17 13:15:00,0.005,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",1
"USGS-01117420",2020-06-04,2020-06-04 15:00:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01208049",2020-07-29,2020-07-29 13:00:00,0.019566,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",1
"USGS-01208049",2020-07-29,2020-07-29 13:00:00,0.02,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",1
"USGS-01177000",2020-07-13,2020-07-13 14:00:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01177000",2020-07-13,2020-07-13 14:00:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01198125",2022-04-12,2022-04-12 14:15:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01198125",2022-04-12,2022-04-12 14:15:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01117420",1989-06-14,1989-06-14 14:30:00,0.0101091,"mgLPO4-P","Orthophosphate","00650",NA,"Total",0
"USGS-01117420",1989-06-14,1989-06-14 14:30:00,0.01,"mgLPO4-P","Orthophosphate","70507",NA,"Total",0
"USGS-01195100",2022-06-02,2022-06-02 12:15:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01118368",2022-04-25,2022-04-25 13:55:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01118368",2022-04-25,2022-04-25 13:55:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01208990",2021-07-28,2021-07-28 12:00:00,0.02,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01177000",2020-05-14,2020-05-14 13:15:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01203000",2022-06-29,2022-06-29 13:15:00,0.008,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01184000",2020-09-02,2020-09-02 13:30:00,0.019566,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01184000",2020-09-02,2020-09-02 13:30:00,0.02,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01195100",2022-05-05,2022-05-05 11:45:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01195100",2022-05-05,2022-05-05 11:45:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01125100",2022-04-19,2022-04-19 14:30:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01193400",2022-04-25,2022-04-25 18:25:00,0.0042393,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01193600",2022-04-25,2022-04-25 16:55:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01170100",2013-06-03,2013-06-03 14:20:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01118500",1986-09-04,1986-09-04 14:30:00,0.02,"mgLPO4-P","Orthophosphate","70507",NA,"Total",1
"USGS-01200600",2022-05-11,2022-05-11 15:15:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",1
"USGS-01208049",2020-06-16,2020-06-16 12:45:00,0.0133701,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",1
"USGS-01208049",2020-06-16,2020-06-16 12:45:00,0.013,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",1
"USGS-01209710",2022-05-03,2022-05-03 14:10:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",1
"USGS-01209710",2022-05-03,2022-05-03 14:10:00,0.004,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",1
"USGS-01124000",2022-06-28,2022-06-28 13:15:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01124000",2022-06-28,2022-06-28 13:15:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-011269235",2022-04-25,2022-04-25 18:00:00,0.0143484,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",1
"USGS-011269235",2022-04-25,2022-04-25 18:00:00,0.014,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",1
"USGS-01174569",1989-07-11,1989-07-11 18:15:00,0.01,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01184490",2020-03-12,2020-03-12 15:15:00,0.0681549,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01192704",2018-09-27,2018-09-27 16:30:00,0.0436974,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01196500",2022-05-18,2022-05-18 15:15:00,0.0270663,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",1
"USGS-01196500",2022-05-18,2022-05-18 15:15:00,0.027,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",1
"USGS-01201487",2020-09-16,2020-09-16 15:15:00,0.164,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01208873",2020-07-02,2020-07-02 12:45:00,0.0322839,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01208873",2020-07-02,2020-07-02 12:45:00,0.032,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01209500",2022-04-08,2022-04-08 17:30:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01184000",2018-09-25,2018-09-25 13:30:00,0.017,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01170100",2003-09-08,2003-09-08 15:05:00,0.0179355,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01209500",2022-08-08,2022-08-08 16:00:00,0.009783,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01209500",2022-08-08,2022-08-08 16:00:00,0.01,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01195113",2022-04-24,2022-04-24 13:25:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",1
"USGS-01195113",2022-04-24,2022-04-24 13:25:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",1
"USGS-01170100",2020-06-11,2020-06-11 13:40:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01170100",2020-06-11,2020-06-11 13:40:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01192500",2020-08-18,2020-08-18 15:00:00,0.1643544,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01192500",2020-08-18,2020-08-18 15:00:00,0.164,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01184000",2022-05-10,2022-05-10 14:30:00,0.0088047,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01184000",2022-05-10,2022-05-10 14:30:00,0.009,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01120800",2020-10-19,2020-10-19 13:15:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01193794",2022-06-30,2022-06-30 17:00:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01161280",2018-03-19,2018-03-19 14:30:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",1
"USGS-01170006",2020-10-26,2020-10-26 16:15:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",1
"USGS-01170006",2020-10-26,2020-10-26 16:15:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",1
"USGS-01188090",2020-10-21,2020-10-21 12:45:00,0.0068481,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01188090",2020-10-21,2020-10-21 12:45:00,0.007,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01118500",2010-09-08,2010-09-08 12:00:00,0.0071742,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01118500",2010-09-08,2010-09-08 12:00:00,0.007,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01120800",2018-04-12,2018-04-12 14:45:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",1
"USGS-01125100",2018-06-11,2018-06-11 14:00:00,0.005,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01184000",2020-08-05,2020-08-05 13:50:00,0.025,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01201995",2022-06-30,2022-06-30 19:35:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01201995",2022-06-30,2022-06-30 19:35:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01209300",2022-04-24,2022-04-24 19:30:00,0.0042393,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",1
"USGS-01209300",2022-04-24,2022-04-24 19:30:00,0.004,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",1
"USGS-01161280",2020-07-07,2020-07-07 13:45:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01161280",2020-07-07,2020-07-07 13:45:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01193500",2020-09-08,2020-09-08 12:15:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01193500",2020-09-08,2020-09-08 12:15:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-011230695",2020-06-02,2020-06-02 15:00:00,0.0084786,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-011230695",2020-06-02,2020-06-02 15:00:00,0.008,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01161280",2020-08-04,2020-08-04 13:30:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01161280",2020-08-04,2020-08-04 13:30:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01183610",2020-06-17,2020-06-17 16:15:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",1
"USGS-01183610",2020-06-17,2020-06-17 16:15:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",1
"USGS-01117424",1989-04-05,1989-04-05 14:15:00,0.01,"mgLPO4-P","Orthophosphate","70507",NA,"Total",1
"USGS-01199050",2022-06-27,2022-06-27 15:45:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01199050",2022-06-27,2022-06-27 15:45:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01118500",2022-04-18,2022-04-18 14:30:00,0.0071742,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",1
"USGS-01118500",2022-04-18,2022-04-18 14:30:00,0.007,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",1
"USGS-01208873",2022-06-06,2022-06-06 12:45:00,0.0205443,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01208873",2022-06-06,2022-06-06 12:45:00,0.02,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01193129",2022-04-24,2022-04-24 12:15:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01208950",2020-06-04,2020-06-04 16:00:00,0.006522,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01208950",2020-06-04,2020-06-04 16:00:00,0.006,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01125100",2020-05-21,2020-05-21 16:15:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",1
"USGS-01125100",2020-05-21,2020-05-21 16:15:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",1
"USGS-01118500",1988-09-02,1988-09-02 14:30:00,0.0198921,"mgLPO4-P","Orthophosphate","00650",NA,"Total",1
"USGS-01209710",2018-09-10,2018-09-10 15:30:00,0.045,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01196081",2022-04-25,2022-04-25 12:40:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",1
"USGS-01118500",1988-09-02,1988-09-02 14:30:00,0.02,"mgLPO4-P","Orthophosphate","70507",NA,"Total",1
"USGS-01192929",2022-04-25,2022-04-25 15:15:00,0.0061959,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01192929",2022-04-25,2022-04-25 15:15:00,0.006,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01209710",2020-08-24,2020-08-24 15:10:00,0.0176094,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01209710",2020-08-24,2020-08-24 15:10:00,0.018,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01200600",2022-04-13,2022-04-13 13:15:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01196500",2020-10-29,2020-10-29 14:30:00,0.0811989,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01196500",2020-10-29,2020-10-29 14:30:00,0.081,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01127500",2022-05-23,2022-05-23 12:45:00,0.0117396,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01127500",2022-05-23,2022-05-23 12:45:00,0.012,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-435510072172501",2006-08-22,2006-08-22 17:00:00,0.0035871,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-435510072172501",2006-08-22,2006-08-22 17:00:00,0.004,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01209500",2022-06-01,2022-06-01 14:15:00,0.0110874,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01209500",2022-06-01,2022-06-01 14:15:00,0.011,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01188000",2022-06-22,2022-06-22 14:30:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01188000",2022-06-22,2022-06-22 14:30:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01170500",2006-10-26,2006-10-26 13:15:00,0.0058698,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01170500",2006-10-26,2006-10-26 13:15:00,0.006,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01208990",2022-04-11,2022-04-11 14:00:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01172396",1988-07-06,1988-07-06 12:45:00,0.0101091,"mgLPO4-P","Orthophosphate","00650",TRUE,"Total",0
"USGS-01172396",1988-07-06,1988-07-06 12:45:00,0.0198921,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01161280",2020-08-11,2020-08-11 14:45:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01161280",2020-08-11,2020-08-11 14:45:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-435539072171201",2006-08-23,2006-08-23 17:30:00,0.006,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01170100",2020-06-30,2020-06-30 12:40:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01170100",2020-06-30,2020-06-30 12:40:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01154500",2006-10-25,2006-10-25 21:15:00,0.0058698,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01154500",2006-10-25,2006-10-25 21:15:00,0.006,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01184000",2020-09-23,2020-09-23 14:00:00,0.036,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",1
"USGS-01119375",2022-05-23,2022-05-23 13:30:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01119375",2022-05-23,2022-05-23 13:30:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01138500",2006-10-25,2006-10-25 14:45:00,0.0058698,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01138500",2006-10-25,2006-10-25 14:45:00,0.006,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01118100",2019-06-11,2019-06-11 16:15:00,0.021,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01192704",2022-06-14,2022-06-14 13:15:00,0.0404364,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01192704",2022-06-14,2022-06-14 13:15:00,0.04,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01118500",1989-04-11,1989-04-11 13:50:00,0.0198921,"mgLPO4-P","Orthophosphate","00650",NA,"Total",1
"USGS-01118500",1989-04-11,1989-04-11 13:50:00,0.02,"mgLPO4-P","Orthophosphate","70507",NA,"Total",1
"USGS-01208873",2020-03-12,2020-03-12 14:00:00,0.0081525,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",1
"USGS-01208873",2020-03-12,2020-03-12 14:00:00,0.008,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",1
"USGS-01203000",2020-09-16,2020-09-16 12:45:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01170100",2012-10-17,2012-10-17 15:30:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-011230695",2020-03-09,2020-03-09 15:45:00,0.0091308,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-011277905",2022-05-02,2022-05-02 12:45:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",1
"USGS-01127000",2022-05-19,2022-05-19 13:30:00,0.0071742,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01127000",2022-05-19,2022-05-19 13:30:00,0.007,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01124000",2018-09-06,2018-09-06 14:00:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01124000",2018-09-06,2018-09-06 14:00:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01118500",2020-05-28,2020-05-28 16:15:00,0.0104352,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01118500",2020-05-28,2020-05-28 16:15:00,0.01,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01118500",2011-09-30,2011-09-30 12:45:00,0.026,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01195490",2020-09-23,2020-09-23 17:00:00,0.0280446,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",1
"USGS-01195490",2020-09-23,2020-09-23 17:00:00,0.028,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",1
"USGS-01196500",2020-07-20,2020-07-20 16:00:00,0.0593502,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01196500",2020-07-20,2020-07-20 16:00:00,0.059,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01193500",2022-04-12,2022-04-12 16:45:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01193500",2022-04-12,2022-04-12 16:45:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01209710",2022-04-19,2022-04-19 15:50:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01209710",2022-04-19,2022-04-19 15:50:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01170100",2016-08-12,2016-08-12 13:40:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01205904",2022-06-30,2022-06-30 15:30:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01205904",2022-06-30,2022-06-30 15:30:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01189995",2020-07-16,2020-07-16 15:30:00,0.0335883,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-011230695",2020-07-09,2020-07-09 15:15:00,0.0156528,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-011230695",2020-07-09,2020-07-09 15:15:00,0.016,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-435417072153801",2006-08-21,2006-08-21 18:30:00,0.0042393,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-435417072153801",2006-08-21,2006-08-21 18:30:00,0.004,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01154500",1988-06-29,1988-06-29 14:30:00,0.0101091,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01154500",1988-06-29,1988-06-29 14:30:00,0.01,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-435417072153101",2006-08-21,2006-08-21 15:30:00,0.0048915,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-435417072153101",2006-08-21,2006-08-21 15:30:00,0.005,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01208990",2022-08-16,2022-08-16 13:45:00,0.0205443,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01208990",2022-08-16,2022-08-16 13:45:00,0.02,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01188090",2022-07-27,2022-07-27 13:00:00,0.0094569,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01188090",2022-07-27,2022-07-27 13:00:00,0.009,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01122610",2022-07-12,2022-07-12 16:45:00,0.055,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",1
"USGS-01120800",2018-05-09,2018-05-09 15:00:00,0.004,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",1
"USGS-01161280",2018-10-09,2018-10-09 16:30:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",1
"USGS-01161280",2018-10-09,2018-10-09 16:30:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",1
"USGS-01192704",2022-09-20,2022-09-20 12:30:00,0.0365232,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01192704",2022-09-20,2022-09-20 12:30:00,0.037,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01199050",2020-06-17,2020-06-17 15:15:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",1
"USGS-01199050",2020-06-17,2020-06-17 15:15:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",1
"USGS-01209710",2020-07-13,2020-07-13 14:40:00,0.0988083,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01209710",2020-07-13,2020-07-13 14:40:00,0.099,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01209710",2022-09-06,2022-09-06 16:45:00,0.0319578,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01127000",2018-05-14,2018-05-14 15:15:00,0.0075003,"mgLPO4-P","Orthophosphate","00660",NA,"Dissolved",0
"USGS-01127000",2018-05-14,2018-05-14 15:15:00,0.007,"mgLPO4-P","Orthophosphate","00671",NA,"Dissolved",0
"USGS-01193500",2022-09-21,2022-09-21 12:45:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01193500",2022-09-21,2022-09-21 12:45:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01170100",1995-06-07,1995-06-07 14:00:00,0.01,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
"USGS-01170100",2020-08-06,2020-08-06 13:00:00,0.0039132,"mgLPO4-P","Orthophosphate","00660",TRUE,"Dissolved",0
"USGS-01170100",2020-08-06,2020-08-06 13:00:00,0.004,"mgLPO4-P","Orthophosphate","00671",TRUE,"Dissolved",0
