"site_id","Date","DateTime","Value","Unit","CharacteristicName","USGSPCode","Result_ND","ResultSampleFractionText","BaseflowConditions"
"USGS-01135500",2003-06-16,2003-06-16 20:45:00,0.136,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01135500",2003-06-16,2003-06-16 20:45:00,0.135983736164445,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01117420",2019-08-28,2019-08-28 13:45:00,0.569,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01118500",1987-05-14,1987-05-14 13:15:00,0.18,"mgLNO3-N","Nitrate","00620",NA,"Total",1
"USGS-01184000",2022-07-06,2022-07-06 13:30:00,0.314,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01198000",1994-08-22,1994-08-22 15:00:00,0.3,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01125100",2021-03-25,2021-03-25 14:45:00,0.449514343799413,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01209710",2021-04-08,2021-04-08 14:00:00,0.377,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01198125",1996-06-27,1996-06-27 13:31:00,0.54,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",1
"USGS-01189995",2017-09-21,2017-09-21 18:45:00,0.575,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01198125",1996-06-27,1996-06-27 13:31:00,0.539868985769144,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",1
"USGS-01188000",2021-06-03,2021-06-03 15:00:00,0.264,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01188000",2021-06-03,2021-06-03 15:00:00,0.264287327761464,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01118700",2021-08-31,2021-08-31 13:45:00,0.623,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01154500",1987-06-23,1987-06-23 13:30:00,0.19990964535803,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01118500",2010-07-22,2010-07-22 15:00:00,0.607634967246442,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01161280",2019-09-17,2019-09-17 15:30:00,0.187,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01174575",1988-06-03,1988-06-03 14:15:00,0.01,"mgLNO3-N","Nitrate","00618",TRUE,"Dissolved",0
"USGS-01193500",2020-03-11,2020-03-11 13:45:00,0.341,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01208049",2021-03-15,2021-03-15 19:15:00,0.483397334538062,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01193500",2020-03-11,2020-03-11 13:45:00,0.341088773435735,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01195399",2022-09-06,2022-09-06 18:45:00,1.00067765981477,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01205500",2022-08-16,2022-08-16 16:45:00,0.13,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01172680",1986-09-30,1986-09-30 13:00:00,0.100067765981477,"mgLNO3-N","Nitrate","71851",TRUE,"Dissolved",1
"USGS-01198125",1996-06-27,1996-06-27 13:30:00,0.510503727128981,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",1
"USGS-01154500",1988-09-27,1988-09-27 15:30:00,0.22,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01117351",2019-09-24,2019-09-24 18:00:00,0.334,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01170100",2004-10-06,2004-10-06 17:15:00,0.01,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-011230695",2021-06-21,2021-06-21 15:45:00,0.252992997515247,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01184490",2021-05-04,2021-05-04 13:45:00,3.14,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01199050",2022-10-05,2022-10-05 18:30:00,0.52,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01192500",2017-07-10,2017-07-10 15:00:00,1.94488366839846,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01117455",2020-05-07,2020-05-07 13:45:00,0.057,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01170500",2007-05-17,2007-05-17 15:45:00,0.284617122204653,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01183750",1979-10-17,1979-10-17 16:00:00,0.21,"mgLNO3-N","Nitrate","00620",NA,"Total",0
"USGS-01177000",2021-08-17,2021-08-17 14:30:00,0.28913485430314,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01161280",1975-04-15,1975-04-15 20:00:00,0.36,"mgLNO3-N","Nitrate","00620",NA,"Total",1
"USGS-01189030",2019-10-08,2019-10-08 13:45:00,0.964,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01209710",2017-08-23,2017-08-23 13:50:00,0.496,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01161280",2020-05-12,2020-05-12 12:15:00,0.172351479557262,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01122610",2020-10-01,2020-10-01 17:45:00,0.341,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01170100",2020-06-30,2020-06-30 12:40:00,0.057,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01170100",2022-04-18,2022-04-18 13:00:00,0.072283713575785,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01192050",2022-08-15,2022-08-15 13:30:00,0.517280325276711,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01192704",2018-10-09,2018-10-09 16:30:00,1.00971312401175,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",1
"USGS-01184000",2017-10-18,2017-10-18 15:20:00,0.343,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01183610",2020-05-14,2020-05-14 15:30:00,0.302,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01183610",2020-05-14,2020-05-14 15:30:00,0.3026880505986,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01172940",1988-06-28,1988-06-28 16:00:00,0.1,"mgLNO3-N","Nitrate","00620",TRUE,"Total",0
"USGS-01172000",1975-08-11,1975-08-11 14:00:00,0.19,"mgLNO3-N","Nitrate","00620",NA,"Total",0
"USGS-01195490",2021-05-03,2021-05-03 13:15:00,1.03,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01195490",2021-05-03,2021-05-03 13:15:00,1.03004291845494,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01170100",2016-07-26,2016-07-26 18:00:00,0.0560198780212333,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-435843072032101",1995-08-10,1995-08-10 13:00:00,0.0899028687598826,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01189995",2022-03-17,2022-03-17 14:30:00,0.462,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01208873",2020-09-02,2020-09-02 13:15:00,1.56,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-435440072160902",2006-08-23,2006-08-23 12:10:00,0.102,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-011230695",2020-03-09,2020-03-09 15:45:00,0.354641969731195,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01161280",2020-08-25,2020-08-25 15:30:00,0.142,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01166500",2021-05-18,2021-05-18 14:45:00,0.232,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01152850",1978-10-24,1978-10-24 16:40:00,0.13,"mgLNO3-N","Nitrate","00620",NA,"Total",1
"USGS-01170100",2019-03-19,2019-03-19 17:10:00,0.114072735486786,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01117455",2019-09-25,2019-09-25 12:30:00,0.734131466004066,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01183750",1978-09-19,1978-09-19 14:00:00,0.32,"mgLNO3-N","Nitrate","00620",NA,"Total",0
"USGS-01209300",2022-06-30,2022-06-30 14:45:00,0.338829907386492,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01173515",2021-04-15,2021-04-15 14:30:00,0.257510729613734,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01154500",1990-05-24,1990-05-24 12:45:00,0.19990964535803,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01138500",2007-05-16,2007-05-16 14:00:00,0.203072057826971,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01178000",1999-08-18,1999-08-18 15:00:00,0.0499209396882765,"mgLNO3-N","Nitrate","71851",TRUE,"Dissolved",0
"USGS-01120800",2022-04-11,2022-04-11 13:15:00,0.0747684662299526,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01142500",2003-04-15,2003-04-15 21:30:00,0.562,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01172680",1985-08-26,1985-08-26 14:00:00,0.1,"mgLNO3-N","Nitrate","00618",TRUE,"Dissolved",0
"USGS-01172680",1985-08-26,1985-08-26 14:00:00,0.1,"mgLNO3-N","Nitrate","00620",TRUE,"Total",0
"USGS-01172680",1985-08-26,1985-08-26 14:00:00,0.100067765981477,"mgLNO3-N","Nitrate","71851",TRUE,"Dissolved",0
"USGS-01184000",2019-08-21,2019-08-21 13:40:00,0.297,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01208500",2017-04-14,2017-04-14 15:15:00,0.63,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01208500",2017-04-14,2017-04-14 15:15:00,0.630223627738875,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01161280",2021-08-24,2021-08-24 15:15:00,0.174,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01208873",2021-05-25,2021-05-25 14:00:00,2.38,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",1
"USGS-01208873",2021-05-25,2021-05-25 14:00:00,2.39439801219788,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",1
"USGS-01193500",2020-08-11,2020-08-11 13:00:00,0.204201490851593,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01118100",2020-05-06,2020-05-06 15:30:00,0.114,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01170006",2020-05-11,2020-05-11 17:00:00,0.096,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-011277905",2022-03-14,2022-03-14 12:45:00,0.343,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01176205",2020-08-28,2020-08-28 15:45:00,0.070928393946239,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01184000",2017-08-22,2017-08-22 14:30:00,0.304946916647843,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01127000",2020-07-14,2020-07-14 15:30:00,0.391,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01195100",2021-05-20,2021-05-20 13:45:00,0.268,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01192704",2021-10-20,2021-10-20 13:30:00,0.669,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",1
"USGS-01118500",2012-10-25,2012-10-25 15:15:00,0.247,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01137500",1993-09-15,1993-09-15 12:30:00,0.071,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01200600",2021-04-21,2021-04-21 13:00:00,0.194714253444771,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01118500",1992-05-14,1992-05-14 14:40:00,0.379489496272871,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",1
"USGS-01124000",2019-04-03,2019-04-03 15:15:00,0.186808222272419,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",1
"USGS-01192500",2017-06-06,2017-06-06 17:00:00,1.30110684436413,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01184490",2017-08-10,2017-08-10 12:15:00,3.77,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01174575",1988-04-28,1988-04-28 15:30:00,0.02,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01118500",1989-07-13,1989-07-13 16:30:00,0.43,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",1
"USGS-01118500",1989-07-13,1989-07-13 16:30:00,0.4,"mgLNO3-N","Nitrate","00620",NA,"Total",1
"USGS-01118500",2012-03-29,2012-03-29 16:00:00,0.527,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01154000",2016-08-03,2016-08-03 15:00:00,0.084,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01163200",2003-04-10,2003-04-10 13:30:00,0.320758978992546,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01208950",2021-04-07,2021-04-07 15:30:00,1.10006776598148,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01125100",2021-10-14,2021-10-14 16:45:00,0.381,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",1
"USGS-01205500",2021-07-10,2021-07-10 16:30:00,0.262,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01205500",2021-07-10,2021-07-10 16:30:00,0.26202846171222,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01208049",2021-05-13,2021-05-13 17:45:00,0.182,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01200600",2020-09-16,2020-09-16 14:00:00,0.149,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01161280",2017-05-30,2017-05-30 14:26:00,0.128,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01118500",2017-05-31,2017-05-31 15:45:00,0.243957533318274,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",1
"USGS-01174575",1989-05-11,1989-05-11 15:30:00,0.02,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01144000",2003-09-09,2003-09-09 16:45:00,0.174,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01161280",2021-07-13,2021-07-13 15:00:00,0.117235147955726,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01184000",2020-06-24,2020-06-24 13:40:00,0.363677433928168,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01161280",2017-10-11,2017-10-11 16:30:00,0.154,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01135300",1993-09-14,1993-09-14 13:00:00,0.077,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",1
"USGS-01184000",2020-03-18,2020-03-18 13:45:00,0.213,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",1
"USGS-01188000",2017-07-25,2017-07-25 15:45:00,0.204,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01188090",2019-07-01,2019-07-01 14:30:00,0.0779308786988932,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01188000",2017-07-25,2017-07-25 15:45:00,0.204427377456517,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01161280",2017-09-27,2017-09-27 17:00:00,0.171447933137565,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01208500",2020-09-14,2020-09-14 14:45:00,1.14,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01117350",2019-05-09,2019-05-09 13:00:00,0.66,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",1
"USGS-01188000",2020-08-19,2020-08-19 14:30:00,0.439,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01163200",2003-04-15,2003-04-15 13:40:00,0.19990964535803,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01198125",1996-09-24,1996-09-24 13:30:00,0.27,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01144000",1995-05-09,1995-05-09 17:15:00,0.26,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",1
"USGS-01117471",1967-10-17,1967-10-17 17:30:00,0.2,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01170100",1994-05-12,1994-05-12 14:00:00,0.079,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01183750",1979-06-05,1979-06-05 15:45:00,0.2,"mgLNO3-N","Nitrate","00620",NA,"Total",0
"USGS-011277905",2020-10-30,2020-10-30 15:45:00,0.13,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-011277905",2020-10-30,2020-10-30 15:45:00,0.129884797831489,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01172000",1975-03-18,1975-03-18 18:15:00,0.38,"mgLNO3-N","Nitrate","00620",NA,"Total",0
"USGS-01209710",2019-06-10,2019-06-10 16:00:00,0.706,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01126925",2022-07-01,2022-07-01 17:00:00,0.0399819290716061,"mgLNO3-N","Nitrate","71851",TRUE,"Dissolved",0
"USGS-01174570",1987-10-15,1987-10-15 18:00:00,0.01,"mgLNO3-N","Nitrate","00618",TRUE,"Dissolved",0
"USGS-432042072372501",1995-08-15,1995-08-15 15:00:00,0.05,"mgLNO3-N","Nitrate","00618",TRUE,"Dissolved",0
"USGS-01119375",2020-07-13,2020-07-13 13:30:00,0.367,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01193500",2021-09-02,2021-09-02 20:00:00,0.149536932459905,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01209500",2020-06-04,2020-06-04 18:15:00,0.555681048113847,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01119375",2020-07-13,2020-07-13 13:30:00,0.368195166026655,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01170100",1993-10-05,1993-10-05 14:00:00,0.0499209396882765,"mgLNO3-N","Nitrate","71851",TRUE,"Dissolved",0
"USGS-01170006",2020-03-16,2020-03-16 17:30:00,0.105263157894737,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",1
"USGS-01161400",1994-10-04,1994-10-04 13:15:00,0.05,"mgLNO3-N","Nitrate","00618",TRUE,"Dissolved",0
"USGS-01138500",2003-06-17,2003-06-17 11:30:00,0.157894736842105,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01199050",2022-04-08,2022-04-08 14:30:00,0.0659588886379038,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01184490",2022-09-20,2022-09-20 15:15:00,4.1337248701152,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01198135",1990-08-09,1990-08-09 14:15:00,0.19,"mgLNO3-N","Nitrate","00620",NA,"Total",0
"USGS-01208925",2022-04-05,2022-04-05 16:15:00,0.931,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01117468",2022-04-25,2022-04-25 13:45:00,0.17,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01118356",2019-07-23,2019-07-23 16:15:00,0.220691213011068,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-011277905",2022-04-25,2022-04-25 12:30:00,0.285,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",1
"USGS-01118500",2010-09-23,2010-09-23 14:30:00,0.903546419697312,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01189995",2020-05-13,2020-05-13 16:15:00,0.449514343799413,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01208049",2021-06-23,2021-06-23 13:00:00,0.352383103681952,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01161280",2020-06-16,2020-06-16 14:15:00,0.209848655974701,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",1
"USGS-01192050",2020-07-21,2020-07-21 13:15:00,1.05489044499661,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",1
"USGS-01209710",2020-10-22,2020-10-22 13:50:00,0.248475265416761,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01118500",2010-10-26,2010-10-26 11:45:00,0.681,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01142500",2003-07-15,2003-07-15 12:00:00,0.402078156765304,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",1
"USGS-01118700",2022-05-02,2022-05-02 14:45:00,0.24,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",1
"USGS-01174570",1985-07-01,1985-07-01 15:45:00,0.19,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01195100",2019-04-16,2019-04-16 17:00:00,0.146600406595889,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01193500",2022-03-14,2022-03-14 13:00:00,0.286,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",1
"USGS-01118500",2010-03-25,2010-03-25 14:10:00,0.155635870792862,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01193500",2022-03-14,2022-03-14 13:00:00,0.286875988253897,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",1
"USGS-01184000",2021-07-14,2021-07-14 13:50:00,0.141,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01178000",1999-08-18,1999-08-18 15:00:00,0.05,"mgLNO3-N","Nitrate","00618",TRUE,"Dissolved",0
"USGS-01163200",2003-08-04,2003-08-04 19:30:00,3.09464648746329,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01152760",1980-07-24,1980-07-24 17:45:00,0.04,"mgLNO3-N","Nitrate","00620",NA,"Total",0
"USGS-01188000",2017-10-12,2017-10-12 12:45:00,0.14614863338604,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01170100",2017-04-12,2017-04-12 12:50:00,0.055,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01127500",2020-06-02,2020-06-02 12:15:00,0.444996611700926,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01170100",2002-07-24,2002-07-24 15:15:00,0.135,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01118500",1986-07-15,1986-07-15 17:20:00,0.31,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01184000",2021-03-24,2021-03-24 13:10:00,0.266546193810707,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01128922",2022-04-25,2022-04-25 15:10:00,0.139,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",1
"USGS-01127000",2020-10-20,2020-10-20 16:15:00,0.445,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01183610",2019-10-17,2019-10-17 17:30:00,0.524,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01170100",2003-04-10,2003-04-10 16:30:00,0.149988705669754,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01118700",2020-09-08,2020-09-08 15:45:00,0.97131240117461,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01203000",2021-03-17,2021-03-17 13:00:00,0.112265642647391,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",1
"USGS-01201487",2021-07-10,2021-07-10 14:00:00,0.377230630223628,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01178000",1999-09-13,1999-09-13 16:45:00,0.0499209396882765,"mgLNO3-N","Nitrate","71851",TRUE,"Dissolved",0
"USGS-01161280",2020-06-02,2020-06-02 13:45:00,0.194,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",1
"USGS-01125100",2020-09-09,2020-09-09 14:45:00,2.13914614863339,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01117350",2019-08-14,2019-08-14 15:00:00,0.223,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01161280",2020-09-22,2020-09-22 15:15:00,0.133,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",1
"USGS-01161280",2020-09-22,2020-09-22 15:15:00,0.132595437090581,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",1
"USGS-01137500",1993-10-07,1993-10-07 13:00:00,0.0499209396882765,"mgLNO3-N","Nitrate","71851",TRUE,"Dissolved",0
"USGS-01195399",2022-05-05,2022-05-05 13:45:00,1.7799864468037,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01193500",2020-10-20,2020-10-20 12:45:00,0.0399819290716061,"mgLNO3-N","Nitrate","71851",TRUE,"Dissolved",0
"USGS-01135300",1993-05-18,1993-05-18 12:30:00,0.17,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01135300",1993-05-18,1993-05-18 12:30:00,0.170092613508019,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01161280",2018-09-18,2018-09-18 14:30:00,0.171447933137565,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01177000",2021-07-26,2021-07-26 15:00:00,0.182,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01189030",2020-07-22,2020-07-22 12:45:00,2.29,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-011230695",2017-09-15,2017-09-15 14:00:00,0.374,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01124000",2022-07-27,2022-07-27 12:15:00,0.351,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01142500",2004-06-09,2004-06-09 16:15:00,0.347865371583465,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01195490",2021-07-14,2021-07-14 18:00:00,0.916,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01170100",1993-04-08,1993-04-08 14:00:00,0.13,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01142500",2004-07-21,2004-07-21 15:30:00,0.308,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01142500",2004-07-21,2004-07-21 15:30:00,0.307205782697086,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-011277905",2020-08-04,2020-08-04 13:15:00,0.723,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
"USGS-01153050",1977-04-28,1977-04-28 15:00:00,0.44,"mgLNO3-N","Nitrate","00620",NA,"Total",0
"USGS-01201009",2022-04-24,2022-04-24 19:25:00,0.155635870792862,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",1
"USGS-01195490",2020-03-16,2020-03-16 13:00:00,1.09329116783375,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-01117420",1988-04-13,1988-04-13 13:30:00,0.3,"mgLNO3-N","Nitrate","00620",NA,"Total",0
"USGS-01196500",2022-06-13,2022-06-13 15:45:00,0.752202394398012,"mgLNO3-N","Nitrate","71851",NA,"Dissolved",0
"USGS-011277905",2022-06-07,2022-06-07 13:30:00,0.779,"mgLNO3-N","Nitrate","00618",NA,"Dissolved",0
